Country or Area Code,Year,Elec_proportion,Area_type
242,2017,96,ALLAREA
242,2018,100,URBAN
242,2018,99,RURAL
242,2018,99,ALLAREA
242,2019,100,ALLAREA
242,2019,100,URBAN
242,2019,100,RURAL
246,2000,100,RURAL
246,2000,100,URBAN
246,2000,100,ALLAREA
246,2001,100,RURAL
246,2001,100,URBAN
246,2001,100,ALLAREA
246,2002,100,RURAL
246,2002,100,URBAN
246,2002,100,ALLAREA
246,2003,100,RURAL
246,2003,100,URBAN
246,2003,100,ALLAREA
246,2004,100,URBAN
246,2004,100,ALLAREA
246,2004,100,RURAL
246,2005,100,URBAN
246,2005,100,ALLAREA
246,2005,100,RURAL
246,2006,100,ALLAREA
246,2006,100,RURAL
246,2006,100,URBAN
246,2007,100,ALLAREA
246,2007,100,RURAL
246,2007,100,URBAN
246,2008,100,RURAL
246,2008,100,URBAN
246,2008,100,ALLAREA
246,2009,100,RURAL
246,2009,100,URBAN
246,2009,100,ALLAREA
246,2010,100,RURAL
246,2010,100,URBAN
246,2010,100,ALLAREA
246,2011,100,ALLAREA
246,2011,100,URBAN
246,2011,100,RURAL
246,2012,100,RURAL
246,2012,100,URBAN
246,2012,100,ALLAREA
246,2013,100,ALLAREA
246,2013,100,RURAL
246,2013,100,URBAN
246,2014,100,URBAN
246,2014,100,ALLAREA
246,2014,100,RURAL
246,2015,100,RURAL
246,2015,100,URBAN
246,2015,100,ALLAREA
246,2016,100,URBAN
246,2016,100,ALLAREA
246,2016,100,RURAL
246,2017,100,ALLAREA
246,2017,100,RURAL
246,2017,100,URBAN
246,2018,100,URBAN
246,2018,100,ALLAREA
246,2018,100,RURAL
246,2019,100,RURAL
246,2019,100,URBAN
246,2019,100,ALLAREA
250,2000,100,RURAL
250,2000,100,URBAN
250,2000,100,ALLAREA
250,2001,100,RURAL
250,2001,100,URBAN
250,2001,100,ALLAREA
250,2002,100,RURAL
250,2002,100,URBAN
250,2002,100,ALLAREA
250,2003,100,URBAN
250,2003,100,RURAL
250,2003,100,ALLAREA
250,2004,100,ALLAREA
250,2004,100,URBAN
250,2004,100,RURAL
250,2005,100,ALLAREA
250,2005,100,URBAN
250,2005,100,RURAL
250,2006,100,RURAL
250,2006,100,URBAN
250,2006,100,ALLAREA
250,2007,100,RURAL
250,2007,100,URBAN
250,2007,100,ALLAREA
250,2008,100,RURAL
250,2008,100,URBAN
250,2008,100,ALLAREA
250,2009,100,RURAL
250,2009,100,URBAN
250,2009,100,ALLAREA
250,2010,100,ALLAREA
250,2010,100,RURAL
250,2010,100,URBAN
250,2011,100,ALLAREA
250,2011,100,RURAL
250,2011,100,URBAN
250,2012,100,RURAL
250,2012,100,URBAN
250,2012,100,ALLAREA
250,2013,100,RURAL
250,2013,100,URBAN
250,2013,100,ALLAREA
250,2014,100,ALLAREA
250,2014,100,RURAL
250,2014,100,URBAN
250,2015,100,RURAL
250,2015,100,URBAN
250,2015,100,ALLAREA
250,2016,100,ALLAREA
250,2016,100,URBAN
250,2016,100,RURAL
250,2017,100,RURAL
250,2017,100,URBAN
250,2017,100,ALLAREA
250,2018,100,RURAL
250,2018,100,URBAN
250,2018,100,ALLAREA
250,2019,100,RURAL
250,2019,100,URBAN
250,2019,100,ALLAREA
258,2000,100,RURAL
258,2000,100,URBAN
258,2000,100,ALLAREA
258,2001,100,ALLAREA
258,2001,100,RURAL
258,2001,100,URBAN
258,2002,100,ALLAREA
258,2002,100,RURAL
258,2002,100,URBAN
258,2003,100,URBAN
258,2003,100,ALLAREA
258,2003,100,RURAL
258,2004,100,RURAL
258,2004,100,URBAN
258,2004,100,ALLAREA
258,2005,100,RURAL
258,2005,100,URBAN
258,2005,100,ALLAREA
258,2006,100,ALLAREA
258,2006,100,RURAL
258,2006,100,URBAN
258,2007,100,URBAN
258,2007,100,ALLAREA
258,2007,100,RURAL
258,2008,100,URBAN
258,2008,100,RURAL
258,2008,100,ALLAREA
258,2009,100,ALLAREA
258,2009,100,URBAN
258,2009,100,RURAL
258,2010,100,RURAL
258,2010,100,URBAN
258,2010,100,ALLAREA
258,2011,100,RURAL
258,2011,100,URBAN
258,2011,100,ALLAREA
258,2012,100,RURAL
258,2012,100,URBAN
258,2012,100,ALLAREA
258,2013,100,ALLAREA
258,2013,100,RURAL
258,2013,100,URBAN
258,2014,100,URBAN
258,2014,100,ALLAREA
258,2014,100,RURAL
258,2015,100,URBAN
258,2015,100,RURAL
258,2015,100,ALLAREA
258,2016,100,RURAL
258,2016,100,URBAN
258,2016,100,ALLAREA
258,2017,100,RURAL
258,2017,100,URBAN
258,2017,100,ALLAREA
258,2018,100,RURAL
258,2018,100,URBAN
258,2018,100,ALLAREA
258,2019,100,RURAL
258,2019,100,URBAN
258,2019,100,ALLAREA
262,2000,56,RURAL
262,2000,56,URBAN
262,2000,56,ALLAREA
262,2001,54,RURAL
262,2001,57,URBAN
262,2001,56,ALLAREA
262,2002,57,URBAN
262,2002,50,ALLAREA
262,2002,26,RURAL
262,2003,56,ALLAREA
262,2003,49,RURAL
262,2003,59,URBAN
262,2004,56,ALLAREA
262,2004,47,RURAL
262,2004,59,URBAN
262,2005,44,RURAL
262,2005,60,URBAN
262,2005,56,ALLAREA
262,2006,62,URBAN
262,2006,33,RURAL
262,2006,56,ALLAREA
262,2007,39,RURAL
262,2007,62,URBAN
262,2007,56,ALLAREA
262,2008,36,RURAL
262,2008,62,URBAN
262,2008,56,ALLAREA
262,2009,33,RURAL
262,2009,56,ALLAREA
262,2009,63,URBAN
262,2010,56,ALLAREA
262,2010,30,RURAL
262,2010,64,URBAN
262,2011,27,RURAL
262,2011,65,URBAN
262,2011,56,ALLAREA
262,2012,22,RURAL
262,2012,64,URBAN
262,2012,55,ALLAREA
262,2013,22,RURAL
262,2013,66,URBAN
262,2013,56,ALLAREA
262,2014,21,RURAL
262,2014,67,URBAN
262,2014,57,ALLAREA
262,2015,58,ALLAREA
262,2015,68,URBAN
262,2015,23,RURAL
262,2016,59,ALLAREA
262,2016,25,RURAL
262,2016,69,URBAN
262,2017,60,ALLAREA
262,2017,26,RURAL
262,2017,70,URBAN
262,2018,25,RURAL
262,2018,71,URBAN
262,2018,61,ALLAREA
262,2019,25,RURAL
262,2019,72,URBAN
262,2019,61,ALLAREA
266,2000,12,RURAL
266,2000,90,URBAN
266,2000,74,ALLAREA
266,2001,22,RURAL
266,2001,77,ALLAREA
266,2001,91,URBAN
266,2002,92,URBAN
266,2002,78,ALLAREA
266,2002,21,RURAL
266,2003,21,RURAL
266,2003,92,URBAN
266,2003,79,ALLAREA
266,2004,21,RURAL
266,2004,92,URBAN
266,2004,79,ALLAREA
266,2005,93,URBAN
266,2005,82,ALLAREA
266,2005,27,RURAL
266,2006,20,RURAL
266,2006,93,URBAN
266,2006,81,ALLAREA
266,2007,81,ALLAREA
266,2007,19,RURAL
266,2007,93,URBAN
266,2008,18,RURAL
266,2008,94,URBAN
266,2008,82,ALLAREA
266,2009,18,RURAL
266,2009,94,URBAN
266,2009,83,ALLAREA
266,2010,96,URBAN
266,2010,89,ALLAREA
266,2010,52,RURAL
266,2011,43,RURAL
266,2011,96,URBAN
266,2011,89,ALLAREA
266,2012,32,RURAL
266,2012,98,URBAN
266,2012,89,ALLAREA
266,2013,86,ALLAREA
266,2013,94,URBAN
266,2013,33,RURAL
266,2014,87,ALLAREA
266,2014,96,URBAN
266,2014,21,RURAL
266,2015,87,ALLAREA
266,2015,18,RURAL
266,2015,97,URBAN
266,2016,19,RURAL
266,2016,97,URBAN
266,2016,88,ALLAREA
266,2017,98,URBAN
266,2017,86,ALLAREA
266,2018,22,RURAL
266,2018,98,URBAN
266,2018,90,ALLAREA
266,2019,24,RURAL
266,2019,98,URBAN
266,2019,91,ALLAREA
268,2002,100,RURAL
268,2002,100,URBAN
268,2002,100,ALLAREA
268,2003,100,RURAL
268,2003,100,URBAN
268,2003,100,ALLAREA
268,2004,100,RURAL
268,2004,100,URBAN
268,2004,100,ALLAREA
268,2005,97,RURAL
268,2005,98,URBAN
268,2005,98,ALLAREA
268,2006,100,RURAL
268,2006,100,URBAN
268,2006,100,ALLAREA
268,2007,100,URBAN
268,2007,100,RURAL
268,2007,100,ALLAREA
268,2008,100,ALLAREA
268,2008,100,RURAL
268,2008,100,URBAN
268,2009,100,RURAL
268,2009,100,URBAN
268,2009,100,ALLAREA
268,2010,100,RURAL
268,2010,100,URBAN
268,2010,100,ALLAREA
268,2011,100,RURAL
268,2011,100,URBAN
268,2011,100,ALLAREA
268,2012,100,RURAL
268,2012,100,URBAN
268,2012,100,ALLAREA
268,2013,100,URBAN
268,2013,100,RURAL
268,2013,100,ALLAREA
268,2014,100,URBAN
268,2014,100,RURAL
268,2014,100,ALLAREA
268,2015,100,RURAL
268,2015,100,URBAN
268,2015,100,ALLAREA
268,2016,100,RURAL
268,2016,100,URBAN
268,2016,100,ALLAREA
268,2017,100,RURAL
268,2017,100,URBAN
268,2017,100,ALLAREA
268,2018,100,RURAL
268,2018,100,URBAN
268,2018,100,ALLAREA
268,2019,100,URBAN
268,2019,100,ALLAREA
268,2019,100,RURAL
270,2000,34,ALLAREA
270,2000,51,URBAN
270,2000,19,RURAL
270,2001,10,RURAL
270,2001,51,URBAN
270,2001,30,ALLAREA
270,2002,32,ALLAREA
270,2002,11,RURAL
270,2002,52,URBAN
270,2003,1,RURAL
270,2003,54,URBAN
270,2003,28,ALLAREA
270,2004,13,RURAL
270,2004,55,URBAN
270,2004,35,ALLAREA
270,2005,4,RURAL
270,2005,54,URBAN
270,2005,30,ALLAREA
270,2006,38,ALLAREA
270,2006,58,URBAN
270,2006,15,RURAL
270,2007,60,URBAN
270,2007,16,RURAL
270,2007,40,ALLAREA
270,2008,17,RURAL
270,2008,62,URBAN
270,2008,41,ALLAREA
270,2009,18,RURAL
270,2009,63,URBAN
270,2009,43,ALLAREA
270,2010,26,RURAL
270,2010,65,URBAN
270,2010,47,ALLAREA
270,2011,26,RURAL
270,2011,66,URBAN
270,2011,49,ALLAREA
270,2012,68,URBAN
270,2012,50,ALLAREA
270,2012,27,RURAL
270,2013,30,RURAL
270,2013,67,URBAN
270,2013,52,ALLAREA
270,2014,28,RURAL
270,2014,71,URBAN
270,2014,53,ALLAREA
270,2015,28,RURAL
270,2015,72,URBAN
270,2015,54,ALLAREA
270,2016,29,RURAL
270,2016,74,URBAN
270,2016,56,ALLAREA
270,2017,56,ALLAREA
270,2017,21,RURAL
270,2017,79,URBAN
270,2018,76,URBAN
270,2018,60,ALLAREA
270,2018,35,RURAL
270,2019,60,ALLAREA
270,2019,80,URBAN
270,2019,28,RURAL
275,2000,100,ALLAREA
275,2000,100,URBAN
275,2000,99,RURAL
275,2001,99,ALLAREA
275,2001,100,URBAN
275,2001,96,RURAL
275,2002,99,ALLAREA
275,2002,96,RURAL
275,2002,100,URBAN
275,2003,98,RURAL
275,2003,100,URBAN
275,2003,99,ALLAREA
275,2004,98,ALLAREA
275,2004,100,URBAN
275,2004,93,RURAL
275,2005,100,URBAN
275,2005,100,RURAL
275,2005,100,ALLAREA
275,2006,100,URBAN
275,2006,100,ALLAREA
275,2006,99,RURAL
275,2007,98,ALLAREA
275,2007,100,URBAN
275,2007,92,RURAL
275,2008,99,ALLAREA
275,2008,100,URBAN
275,2008,97,RURAL
275,2009,98,ALLAREA
275,2009,100,URBAN
275,2009,93,RURAL
275,2010,100,URBAN
275,2010,100,ALLAREA
275,2010,100,RURAL
275,2011,100,ALLAREA
275,2011,100,URBAN
275,2011,99,RURAL
275,2012,100,URBAN
275,2012,100,ALLAREA
275,2012,99,RURAL
275,2013,100,ALLAREA
275,2013,100,URBAN
275,2013,99,RURAL
275,2014,100,URBAN
275,2014,100,ALLAREA
275,2014,100,RURAL
275,2015,100,ALLAREA
275,2015,100,URBAN
275,2015,100,RURAL
275,2016,100,ALLAREA
275,2016,100,RURAL
275,2016,100,URBAN
275,2017,100,ALLAREA
275,2017,100,URBAN
275,2017,99,RURAL
275,2018,100,ALLAREA
275,2018,100,URBAN
275,2018,100,RURAL
275,2019,100,ALLAREA
275,2019,100,URBAN
275,2019,100,RURAL
276,2000,100,RURAL
276,2000,100,URBAN
276,2000,100,ALLAREA
276,2001,100,RURAL
276,2001,100,URBAN
276,2001,100,ALLAREA
276,2002,100,ALLAREA
276,2002,100,RURAL
276,2002,100,URBAN
276,2003,100,RURAL
276,2003,100,URBAN
276,2003,100,ALLAREA
276,2004,100,RURAL
276,2004,100,URBAN
276,2004,100,ALLAREA
276,2005,100,RURAL
276,2005,100,ALLAREA
276,2005,100,URBAN
276,2006,100,ALLAREA
276,2006,100,URBAN
276,2006,100,RURAL
276,2007,100,RURAL
276,2007,100,URBAN
276,2007,100,ALLAREA
276,2008,100,RURAL
276,2008,100,URBAN
276,2008,100,ALLAREA
276,2009,100,RURAL
276,2009,100,URBAN
276,2009,100,ALLAREA
276,2010,100,RURAL
276,2010,100,URBAN
276,2010,100,ALLAREA
276,2011,100,URBAN
276,2011,100,ALLAREA
276,2011,100,RURAL
276,2012,100,ALLAREA
276,2012,100,URBAN
276,2012,100,RURAL
276,2013,100,URBAN
276,2013,100,RURAL
276,2013,100,ALLAREA
276,2014,100,RURAL
276,2014,100,URBAN
276,2014,100,ALLAREA
276,2015,100,RURAL
276,2015,100,URBAN
276,2015,100,ALLAREA
276,2016,100,RURAL
276,2016,100,URBAN
276,2016,100,ALLAREA
276,2017,100,RURAL
276,2017,100,URBAN
276,2017,100,ALLAREA
276,2018,100,URBAN
276,2018,100,RURAL
276,2018,100,ALLAREA
276,2019,100,URBAN
276,2019,100,RURAL
276,2019,100,ALLAREA
288,2000,15,RURAL
288,2000,81,URBAN
288,2000,44,ALLAREA
288,2001,17,RURAL
288,2001,79,URBAN
288,2001,45,ALLAREA
288,2002,20,RURAL
288,2002,80,URBAN
288,2002,47,ALLAREA
288,2003,48,ALLAREA
288,2003,24,RURAL
288,2003,77,URBAN
288,2004,51,ALLAREA
288,2004,81,URBAN
288,2004,25,RURAL
288,2005,8,RURAL
288,2005,78,URBAN
288,2005,41,ALLAREA
288,2006,31,RURAL
288,2006,81,URBAN
288,2006,55,ALLAREA
288,2007,33,RURAL
288,2007,83,URBAN
288,2007,57,ALLAREA
288,2008,61,ALLAREA
288,2008,85,URBAN
288,2008,37,RURAL
288,2009,38,RURAL
288,2009,84,URBAN
288,2009,61,ALLAREA
288,2010,55,RURAL
288,2010,73,URBAN
288,2010,64,ALLAREA
288,2011,64,ALLAREA
288,2011,85,URBAN
288,2011,42,RURAL
288,2012,24,RURAL
288,2012,87,URBAN
288,2012,57,ALLAREA
288,2013,51,RURAL
288,2013,89,URBAN
288,2013,71,ALLAREA
288,2014,64,RURAL
288,2014,91,URBAN
288,2014,78,ALLAREA
288,2015,58,RURAL
288,2015,88,URBAN
288,2015,74,ALLAREA
288,2016,67,RURAL
288,2016,90,URBAN
288,2016,79,ALLAREA
288,2017,79,ALLAREA
288,2017,90,URBAN
288,2017,65,RURAL
288,2018,80,ALLAREA
288,2018,68,RURAL
288,2018,90,URBAN
288,2019,70,RURAL
288,2019,94,URBAN
288,2019,84,ALLAREA
292,2000,100,RURAL
292,2000,100,URBAN
292,2000,100,ALLAREA
292,2001,100,RURAL
292,2001,100,URBAN
292,2001,100,ALLAREA
292,2002,100,RURAL
292,2002,100,URBAN
292,2002,100,ALLAREA
292,2003,100,URBAN
292,2003,100,RURAL
292,2003,100,ALLAREA
292,2004,100,RURAL
292,2004,100,ALLAREA
292,2004,100,URBAN
292,2005,100,URBAN
292,2005,100,ALLAREA
292,2005,100,RURAL
292,2006,100,ALLAREA
292,2006,100,RURAL
292,2006,100,URBAN
292,2007,100,RURAL
292,2007,100,URBAN
292,2007,100,ALLAREA
292,2008,100,RURAL
292,2008,100,URBAN
292,2008,100,ALLAREA
292,2009,100,URBAN
292,2009,100,ALLAREA
292,2009,100,RURAL
292,2010,100,RURAL
292,2010,100,URBAN
292,2010,100,ALLAREA
292,2011,100,RURAL
292,2011,100,URBAN
292,2011,100,ALLAREA
292,2012,100,RURAL
292,2012,100,URBAN
292,2012,100,ALLAREA
292,2013,100,RURAL
292,2013,100,ALLAREA
292,2013,100,URBAN
292,2014,100,RURAL
292,2014,100,URBAN
292,2014,100,ALLAREA
292,2015,100,URBAN
292,2015,100,ALLAREA
292,2015,100,RURAL
292,2016,100,ALLAREA
292,2016,100,URBAN
292,2016,100,RURAL
292,2017,100,RURAL
292,2017,100,URBAN
292,2017,100,ALLAREA
292,2018,100,URBAN
292,2018,100,ALLAREA
292,2018,100,RURAL
292,2019,100,ALLAREA
292,2019,100,RURAL
292,2019,100,URBAN
296,2005,70,ALLAREA
296,2005,94,URBAN
296,2005,51,RURAL
296,2006,51,RURAL
296,2006,92,URBAN
296,2006,69,ALLAREA
296,2007,48,RURAL
296,2007,91,URBAN
296,2007,67,ALLAREA
296,2008,70,ALLAREA
296,2008,52,RURAL
296,2008,91,URBAN
296,2009,64,ALLAREA
296,2009,43,RURAL
296,2009,89,URBAN
296,2010,39,RURAL
296,2010,90,URBAN
296,2010,63,ALLAREA
296,2011,77,ALLAREA
296,2011,90,URBAN
296,2011,66,RURAL
296,2012,80,ALLAREA
296,2012,70,RURAL
296,2012,90,URBAN
296,2013,75,RURAL
296,2013,89,URBAN
296,2013,82,ALLAREA
296,2014,81,RURAL
296,2014,89,URBAN
296,2014,85,ALLAREA
296,2015,91,ALLAREA
296,2015,93,RURAL
296,2015,88,URBAN
296,2016,99,RURAL
296,2016,89,URBAN
296,2016,94,ALLAREA
296,2017,99,ALLAREA
296,2017,89,URBAN
296,2017,100,RURAL
296,2018,89,URBAN
296,2018,100,RURAL
296,2018,99,ALLAREA
296,2019,100,RURAL
296,2019,89,URBAN
296,2019,100,ALLAREA
300,2000,100,RURAL
300,2000,100,URBAN
300,2000,100,ALLAREA
300,2001,100,RURAL
300,2001,100,URBAN
300,2001,100,ALLAREA
300,2002,100,ALLAREA
300,2002,100,URBAN
300,2002,100,RURAL
300,2003,100,ALLAREA
300,2003,100,RURAL
300,2003,100,URBAN
300,2004,100,RURAL
300,2004,100,URBAN
300,2004,100,ALLAREA
300,2005,100,RURAL
300,2005,100,URBAN
300,2005,100,ALLAREA
300,2006,100,RURAL
300,2006,100,URBAN
300,2006,100,ALLAREA
300,2007,100,RURAL
300,2007,100,URBAN
300,2007,100,ALLAREA
300,2008,100,ALLAREA
300,2008,100,URBAN
300,2008,100,RURAL
300,2009,100,URBAN
300,2009,100,RURAL
300,2009,100,ALLAREA
300,2010,100,RURAL
300,2010,100,URBAN
300,2010,100,ALLAREA
300,2011,100,RURAL
300,2011,100,URBAN
300,2011,100,ALLAREA
300,2012,100,RURAL
300,2012,100,URBAN
300,2012,100,ALLAREA
300,2013,100,RURAL
300,2013,100,URBAN
300,2013,100,ALLAREA
300,2014,100,URBAN
300,2014,100,ALLAREA
300,2014,100,RURAL
300,2015,100,ALLAREA
300,2015,100,URBAN
300,2015,100,RURAL
300,2016,100,RURAL
300,2016,100,URBAN
300,2016,100,ALLAREA
300,2017,100,RURAL
300,2017,100,URBAN
300,2017,100,ALLAREA
300,2018,100,RURAL
300,2018,100,URBAN
300,2018,100,ALLAREA
300,2019,100,RURAL
300,2019,100,URBAN
300,2019,100,ALLAREA
304,2000,100,RURAL
304,2000,100,URBAN
304,2000,100,ALLAREA
304,2001,100,ALLAREA
304,2001,100,URBAN
304,2001,100,RURAL
304,2002,100,URBAN
304,2002,100,ALLAREA
304,2002,100,RURAL
304,2003,100,ALLAREA
304,2003,100,URBAN
304,2003,100,RURAL
304,2004,100,RURAL
304,2004,100,URBAN
304,2004,100,ALLAREA
304,2005,100,RURAL
304,2005,100,URBAN
304,2005,100,ALLAREA
304,2006,100,RURAL
304,2006,100,URBAN
304,2006,100,ALLAREA
304,2007,100,ALLAREA
304,2007,100,RURAL
304,2007,100,URBAN
304,2008,100,ALLAREA
304,2008,100,RURAL
304,2008,100,URBAN
304,2009,100,RURAL
304,2009,100,URBAN
304,2009,100,ALLAREA
304,2010,100,RURAL
304,2010,100,URBAN
304,2010,100,ALLAREA
304,2011,100,RURAL
304,2011,100,URBAN
304,2011,100,ALLAREA
304,2012,100,RURAL
304,2012,100,URBAN
304,2012,100,ALLAREA
304,2013,100,URBAN
304,2013,100,ALLAREA
304,2013,100,RURAL
304,2014,100,ALLAREA
304,2014,100,RURAL
304,2014,100,URBAN
304,2015,100,RURAL
304,2015,100,URBAN
304,2015,100,ALLAREA
304,2016,100,RURAL
304,2016,100,URBAN
304,2016,100,ALLAREA
304,2017,100,RURAL
304,2017,100,URBAN
304,2017,100,ALLAREA
304,2018,100,RURAL
304,2018,100,URBAN
304,2018,100,ALLAREA
304,2019,100,RURAL
304,2019,100,URBAN
304,2019,100,ALLAREA
308,2000,86,ALLAREA
308,2001,86,ALLAREA
308,2002,87,ALLAREA
308,2003,87,ALLAREA
308,2004,87,ALLAREA
308,2005,88,ALLAREA
308,2006,88,ALLAREA
308,2007,89,ALLAREA
308,2008,90,ALLAREA
308,2009,89,ALLAREA
308,2010,90,ALLAREA
308,2011,89,ALLAREA
308,2012,90,ALLAREA
308,2013,91,ALLAREA
308,2014,91,ALLAREA
308,2015,92,ALLAREA
308,2016,93,ALLAREA
308,2017,94,ALLAREA
308,2018,95,ALLAREA
308,2019,95,ALLAREA
316,2000,100,ALLAREA
316,2000,100,URBAN
316,2000,100,RURAL
316,2001,100,URBAN
316,2001,100,ALLAREA
316,2001,100,RURAL
316,2002,100,RURAL
316,2002,100,URBAN
316,2002,100,ALLAREA
316,2003,100,RURAL
316,2003,100,URBAN
316,2003,100,ALLAREA
316,2004,100,URBAN
316,2004,100,ALLAREA
316,2004,100,RURAL
316,2005,100,ALLAREA
316,2005,100,RURAL
316,2005,100,URBAN
316,2006,100,ALLAREA
316,2006,100,RURAL
316,2006,100,URBAN
316,2007,100,ALLAREA
316,2007,100,URBAN
316,2007,100,RURAL
316,2008,100,RURAL
316,2008,100,URBAN
316,2008,100,ALLAREA
316,2009,100,RURAL
316,2009,100,URBAN
316,2009,100,ALLAREA
316,2010,100,RURAL
316,2010,100,URBAN
316,2010,100,ALLAREA
316,2011,100,RURAL
316,2011,100,URBAN
316,2011,100,ALLAREA
316,2012,100,ALLAREA
316,2012,100,RURAL
316,2012,100,URBAN
316,2013,100,RURAL
316,2013,100,URBAN
316,2013,100,ALLAREA
316,2014,100,RURAL
316,2014,100,URBAN
316,2014,100,ALLAREA
316,2015,100,RURAL
316,2015,100,URBAN
316,2015,100,ALLAREA
316,2016,100,RURAL
316,2016,100,URBAN
316,2016,100,ALLAREA
316,2017,100,URBAN
316,2017,100,ALLAREA
316,2017,100,RURAL
316,2018,100,ALLAREA
316,2018,100,RURAL
316,2018,100,URBAN
316,2019,100,URBAN
316,2019,100,ALLAREA
316,2019,100,RURAL
320,2000,55,RURAL
320,2000,95,URBAN
320,2000,73,ALLAREA
320,2001,57,RURAL
320,2001,93,URBAN
320,2001,74,ALLAREA
320,2002,64,RURAL
320,2002,96,URBAN
320,2002,79,ALLAREA
320,2003,63,RURAL
320,2003,96,URBAN
320,2003,79,ALLAREA
320,2004,77,ALLAREA
320,2004,94,URBAN
320,2004,63,RURAL
320,2005,78,ALLAREA
320,2005,94,URBAN
320,2005,65,RURAL
320,2006,94,URBAN
320,2006,84,ALLAREA
320,2006,74,RURAL
320,2007,68,RURAL
320,2007,94,URBAN
320,2007,81,ALLAREA
320,2008,70,RURAL
320,2008,95,URBAN
320,2008,82,ALLAREA
320,2009,72,RURAL
320,2009,95,URBAN
320,2009,83,ALLAREA
320,2010,95,URBAN
320,2010,84,ALLAREA
320,2010,74,RURAL
320,2011,84,ALLAREA
320,2011,74,RURAL
320,2011,95,URBAN
320,2012,78,RURAL
320,2012,96,URBAN
320,2012,87,ALLAREA
320,2013,96,URBAN
320,2013,88,ALLAREA
320,2013,80,RURAL
320,2014,77,RURAL
320,2014,94,URBAN
320,2014,85,ALLAREA
320,2015,85,RURAL
320,2015,96,URBAN
320,2015,90,ALLAREA
320,2016,87,RURAL
320,2016,97,URBAN
320,2016,92,ALLAREA
320,2017,93,ALLAREA
320,2017,97,URBAN
320,2017,90,RURAL
320,2018,94,ALLAREA
320,2018,92,RURAL
320,2018,97,URBAN
320,2019,94,RURAL
320,2019,97,URBAN
320,2019,96,ALLAREA
324,2000,15,ALLAREA
324,2000,56,URBAN
324,2001,17,ALLAREA
324,2001,57,URBAN
324,2002,59,URBAN
324,2002,18,ALLAREA
324,2003,60,URBAN
324,2003,19,ALLAREA
324,2004,62,URBAN
324,2004,20,ALLAREA
324,2004,1,RURAL
324,2005,64,URBAN
324,2005,20,ALLAREA
324,2006,23,ALLAREA
324,2006,2,RURAL
324,2006,65,URBAN
324,2007,3,RURAL
324,2007,67,URBAN
324,2007,24,ALLAREA
324,2008,69,URBAN
324,2008,4,RURAL
324,2008,25,ALLAREA
324,2009,4,RURAL
324,2009,70,URBAN
324,2009,26,ALLAREA
324,2010,5,RURAL
324,2010,72,URBAN
324,2010,28,ALLAREA
324,2011,74,URBAN
324,2011,6,RURAL
324,2011,29,ALLAREA
324,2012,26,ALLAREA
324,2012,1,RURAL
324,2012,74,URBAN
324,2013,7,RURAL
324,2013,77,URBAN
324,2013,31,ALLAREA
324,2014,8,RURAL
324,2014,79,URBAN
324,2014,33,ALLAREA
324,2015,9,RURAL
324,2015,80,URBAN
324,2015,34,ALLAREA
324,2016,7,RURAL
324,2016,82,URBAN
324,2016,34,ALLAREA
324,2017,35,ALLAREA
324,2017,8,RURAL
324,2017,84,URBAN
324,2018,87,URBAN
324,2018,20,RURAL
324,2018,44,ALLAREA
324,2019,42,ALLAREA
324,2019,16,RURAL
324,2019,88,URBAN
328,2000,69,RURAL
328,2000,74,ALLAREA
328,2000,87,URBAN
328,2001,87,URBAN
328,2001,75,ALLAREA
328,2001,70,RURAL
328,2002,76,ALLAREA
328,2002,71,RURAL
328,2002,87,URBAN
328,2003,72,RURAL
328,2003,76,ALLAREA
328,2003,88,URBAN
328,2004,77,ALLAREA
328,2004,73,RURAL
328,2004,88,URBAN
328,2005,76,RURAL
328,2005,82,URBAN
328,2005,78,ALLAREA
328,2006,73,ALLAREA
328,2006,70,RURAL
328,2006,82,URBAN
328,2007,75,RURAL
328,2007,88,URBAN
328,2007,79,ALLAREA
328,2008,76,RURAL
328,2008,88,URBAN
328,2008,79,ALLAREA
328,2009,78,ALLAREA
328,2009,73,RURAL
328,2009,91,URBAN
328,2010,80,RURAL
328,2010,83,ALLAREA
328,2010,92,URBAN
328,2011,81,RURAL
328,2011,93,URBAN
328,2011,84,ALLAREA
328,2012,82,RURAL
328,2012,94,URBAN
328,2012,85,ALLAREA
328,2013,83,RURAL
328,2013,94,URBAN
328,2013,86,ALLAREA
328,2014,84,RURAL
328,2014,94,URBAN
328,2014,87,ALLAREA
328,2015,86,RURAL
328,2015,95,URBAN
328,2015,88,ALLAREA
328,2016,89,ALLAREA
328,2016,87,RURAL
328,2016,96,URBAN
328,2017,88,RURAL
328,2017,96,URBAN
328,2017,90,ALLAREA
328,2018,89,RURAL
328,2018,97,URBAN
328,2018,91,ALLAREA
328,2019,90,RURAL
328,2019,97,URBAN
328,2019,92,ALLAREA
332,2000,7,RURAL
332,2000,82,URBAN
332,2000,34,ALLAREA
332,2001,13,RURAL
332,2001,62,URBAN
332,2001,32,ALLAREA
332,2002,70,URBAN
332,2002,33,ALLAREA
332,2002,10,RURAL
332,2003,32,ALLAREA
332,2003,19,RURAL
332,2003,50,URBAN
332,2004,34,ALLAREA
332,2004,9,RURAL
332,2004,70,URBAN
332,2005,9,RURAL
332,2005,35,ALLAREA
332,2005,70,URBAN
332,2006,7,RURAL
332,2006,69,URBAN
